old_url,type,title,summary,body,publication_date_iso,publication_date,urn,attachment_1,attachment_1_title,attachment_2,attachment_2_title,publication_series,associated_policies,associated_organisations,geo_scope,geo_breakdown,i
http://www.dft.gov.uk/statistics/tables/spas0103,Table,SPAS0103,Download table SPAS0103 – UK international short sea passengers by overseas country: annual from 1950 (XLS – 48 KB),"## Download table

  * [SPAS0103 - UK international short sea passengers by overseas country: annual from 1950 (XLS - 48 KB)](http://assets.dft.gov.uk/statistics/tables/spas0103.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0103,http://assets.dft.gov.uk/statistics/tables/spas0103.xls,SPAS0103 – UK international short sea passengers by overseas country: annual from 1950 (XLS – 48 KB),,,Sea passengers,"International travel, Maritime, Personal travel, TSGB",Department for Transport,United Kingdom,Not applicable,914
http://www.dft.gov.uk/statistics/tables/spas0104,Table,SPAS0104,Download table SPAS0104 – UK international sea passengers by port: quarterly from 1998 (XLS – 68 KB),"## Download table

  * [SPAS0104 - UK international sea passengers by port: quarterly from 1998 (XLS - 68 KB)](http://assets.dft.gov.uk/statistics/tables/spas0104.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0104,http://assets.dft.gov.uk/statistics/tables/spas0104.xls,SPAS0104 – UK international sea passengers by port: quarterly from 1998 (XLS – 68 KB),,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,915
http://www.dft.gov.uk/statistics/tables/spas0105,Table,SPAS0105,Download table SPAS0105 – UK international short sea passengers by ferry route: quarterly from 1998 (XLS – 82 KB),"## Download table

  * [SPAS0105 - UK international short sea passengers by ferry route: quarterly from 1998 (XLS - 82 KB)](http://assets.dft.gov.uk/statistics/tables/spas0105.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0105,http://assets.dft.gov.uk/statistics/tables/spas0105.xls,SPAS0105 – UK international short sea passengers by ferry route: quarterly from 1998 (XLS – 82 KB),,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,916
http://www.dft.gov.uk/statistics/tables/spas0106,Table,SPAS0106,Download table SPAS0106 – UK international short sea passengers by overseas country: quarterly from 1998 (XLS – 38 KB),"## Download table

  * [SPAS0106 - UK international short sea passengers by overseas country: quarterly from 1998 (XLS - 38 KB)](http://assets.dft.gov.uk/statistics/tables/spas0106.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0106,http://assets.dft.gov.uk/statistics/tables/spas0106.xls,SPAS0106 – UK international short sea passengers by overseas country: quarterly from 1998 (XLS – 38 KB),,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,917
http://www.dft.gov.uk/statistics/tables/spas0107,Table,SPAS0107,"Download table SPAS0107 – UK international sea passengers, monthly from 1998 (XLS – 194 KB)","## Download table

  * [SPAS0107 - UK international sea passengers, monthly from 1998 (XLS - 194 KB)](http://assets.dft.gov.uk/statistics/tables/spas0107.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-07-12,12 July 2012,SPAS0107,http://assets.dft.gov.uk/statistics/tables/spas0107.xls,"SPAS0107 – UK international sea passengers, monthly from 1998 (XLS – 194 KB)",,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,918
http://www.dft.gov.uk/statistics/tables/spas0201,Table,SPAS0201,Download table SPAS0201 – UK domestic sea passengers by type of route: annual from 1994 (XLS – 49 KB),"## Download table

  * [SPAS0201 - UK domestic sea passengers by type of route: annual from 1994 (XLS - 49 KB)](http://assets.dft.gov.uk/statistics/tables/spas0201.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0201,http://assets.dft.gov.uk/statistics/tables/spas0201.xls,SPAS0201 – UK domestic sea passengers by type of route: annual from 1994 (XLS – 49 KB),,,Sea passengers,"Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,919
http://www.dft.gov.uk/statistics/tables/spas0202,Table,SPAS0202,Download table SPAS0202 – UK domestic sea passengers by type of route: quarterly from 1998 (XLS – 48 KB),"## Download table

  * [SPAS0202 - UK domestic sea passengers by type of route: quarterly from 1998 (XLS - 48 KB)](http://assets.dft.gov.uk/statistics/tables/spas0202.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0202,http://assets.dft.gov.uk/statistics/tables/spas0202.xls,SPAS0202 – UK domestic sea passengers by type of route: quarterly from 1998 (XLS – 48 KB),,,Sea passengers,"Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,920
http://www.dft.gov.uk/statistics/tables/spas0301,Table,SPAS0301,Download table SPAS0301 – UK international short sea and channel tunnel passengers: annual from 1990 (chart) (XLS – 55 KB),"## Download table

  * [SPAS0301 - UK international short sea and channel tunnel passengers: annual from 1990 (chart) (XLS - 55 KB)](http://assets.dft.gov.uk/statistics/tables/spas0301.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0301,http://assets.dft.gov.uk/statistics/tables/spas0301.xls,SPAS0301 – UK international short sea and channel tunnel passengers: annual from 1990 (chart) (XLS – 55 KB),,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,921
http://www.dft.gov.uk/statistics/tables/spas0302,Table,SPAS0302,"Download table SPAS0302 – UK international short sea passengers, by port group (chart) (XLS – 52 KB)","## Download table

  * [SPAS0302 - UK international short sea passengers, by port group (chart) (XLS - 52 KB)](http://assets.dft.gov.uk/statistics/tables/spas0302.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0302,http://assets.dft.gov.uk/statistics/tables/spas0302.xls,"SPAS0302 – UK international short sea passengers, by port group (chart) (XLS – 52 KB)",,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,922
http://www.dft.gov.uk/statistics/tables/spas0401,Table,SPAS0401,Download table SPAS0401 – Accompanied passenger vehicles by port: from 1999 (XLS – 48 KB),"## Download table

  * [SPAS0401 - Accompanied passenger vehicles by port: from 1999 (XLS - 48 KB)](http://assets.dft.gov.uk/statistics/tables/spas0401.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-09-22,22 September 2011,SPAS0401,http://assets.dft.gov.uk/statistics/tables/spas0401.xls,SPAS0401 – Accompanied passenger vehicles by port: from 1999 (XLS – 48 KB),,,Sea passengers,"Freight international, TSGB",Department for Transport,United Kingdom,Small areas,923
http://www.dft.gov.uk/statistics/tables/spas0402,Table,SPAS0402,Download table SPAS0402 – Accompanied passenger vehicles by route: from 1999 (XLS – 53 KB),"## Download table

  * [SPAS0402 - Accompanied passenger vehicles by route: from 1999 (XLS - 53 KB)](http://assets.dft.gov.uk/statistics/tables/spas0402.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-09-22,22 September 2011,SPAS0402,http://assets.dft.gov.uk/statistics/tables/spas0402.xls,SPAS0402 – Accompanied passenger vehicles by route: from 1999 (XLS – 53 KB),,,Sea passengers,"International travel, Maritime, Personal travel, TSGB",Department for Transport,United Kingdom,Small areas,924
http://www.dft.gov.uk/statistics/tables/spas0501,Table,SPAS0501,Download table SPAS0501 – GB international and domestic sea passengers by region from 1999 (XLS – 36 KB),"## Download table

  * [SPAS0501 - GB international and domestic sea passengers by region from 1999 (XLS - 36 KB)](http://assets.dft.gov.uk/statistics/tables/spas0501.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0501,http://assets.dft.gov.uk/statistics/tables/spas0501.xls,SPAS0501 – GB international and domestic sea passengers by region from 1999 (XLS – 36 KB),,,Sea passengers,"Maritime, Personal travel",Department for Transport,Great Britain,Regions,925
http://www.dft.gov.uk/statistics/tables/spe0101,Table,SPE0101,"Download table SPE0101 – Vehicle speeds on non built up roads by road type and vehicle type in Great Britain, annual from 2006 (XLS – 168 KB)","## Download table

  * [SPE0101 - Vehicle speeds on non built up roads by road type and vehicle type in Great Britain, annual from 2006 (XLS - 168 KB)](http://assets.dft.gov.uk/statistics/tables/spe0101.xls)

## Contact us

  * [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3095

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk) for an alternative format
",2012-06-28,28 June 2012,SPE0101,http://assets.dft.gov.uk/statistics/tables/spe0101.xls,"SPE0101 – Vehicle speeds on non built up roads by road type and vehicle type in Great Britain, annual from 2006 (XLS – 168 KB)",,,Free flow speeds,"Buses and coaches, Cars, Goods vehicles, Major roads, Minor roads, Road traffic, Speeds",Department for Transport,Great Britain,Not applicable,926
http://www.dft.gov.uk/statistics/tables/spe0102,Table,SPE0102,"Download table SPE0102 – Vehicle speeds on built up roads by speed limit and vehicle type in Great Britain, annual from 2006 (XLS – 141 KB)","## Download table

  * [SPE0102 - Vehicle speeds on built up roads by speed limit and vehicle type in Great Britain, annual from 2006 (XLS - 141 KB)](http://assets.dft.gov.uk/statistics/tables/spe0102.xls)

## Contact us

  * [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3095

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk) for an alternative format
",2012-06-28,28 June 2012,SPE0102,http://assets.dft.gov.uk/statistics/tables/spe0102.xls,"SPE0102 – Vehicle speeds on built up roads by speed limit and vehicle type in Great Britain, annual from 2006 (XLS – 141 KB)",,,Free flow speeds,"Buses and coaches, Cars, Goods vehicles, Major roads, Minor roads, Road traffic, Speeds",Department for Transport,Great Britain,Not applicable,927
http://www.dft.gov.uk/statistics/tables/spe0103,Table,SPE0103,"Download table SPE0103 – Vehicle speeds on non built up roads in Great Britain, annual from 2006 (XLS – 54 KB)","## Download table

  * [SPE0103 - Vehicle speeds on non built up roads in Great Britain, annual from 2006 (XLS - 54 KB)](http://assets.dft.gov.uk/statistics/tables/spe0103.xls)

## Contact us

  * [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3095

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk) for an alternative format
",2012-06-28,28 June 2012,SPE0103,http://assets.dft.gov.uk/statistics/tables/spe0103.xls,"SPE0103 – Vehicle speeds on non built up roads in Great Britain, annual from 2006 (XLS – 54 KB)",,,Free flow speeds,"Buses and coaches, Cars, Goods vehicles, Major roads, Minor roads, Road traffic, Speeds",Department for Transport,Great Britain,Not applicable,928
http://www.dft.gov.uk/statistics/tables/spe0104,Table,SPE0104,"Download table SPE0104 – Vehicle speeds on built up roads in Great Britain, annual from 2006 (XLS – 52 KB)","## Download table

  * [SPE0104 - Vehicle speeds on built up roads in Great Britain, annual from 2006 (XLS - 52 KB)](http://assets.dft.gov.uk/statistics/tables/spe0104.xls)

## Contact us

  * [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3095

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [roadtraff.stats@dft.gsi.gov.uk](mailto:roadtraff.stats@dft.gsi.gov.uk) for an alternative format
",2012-06-28,28 June 2012,SPE0104,http://assets.dft.gov.uk/statistics/tables/spe0104.xls,"SPE0104 – Vehicle speeds on built up roads in Great Britain, annual from 2006 (XLS – 52 KB)",,,Free flow speeds,"Buses and coaches, Cars, Goods vehicles, Major roads, Minor roads, Road traffic, Speeds",Department for Transport,Great Britain,Not applicable,929
